"respondent_id","age_group","gender","education","region","completion_time_sec","attention_check","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","flag_duplicate_id","flag_fast_response","item_missing_rate","flag_high_missingness","unique_likert_values","flag_straight_lining","flag_attention_check_failed","quality_flag_count","exclude_from_analysis","weight_raw","weight_trimmed"
"R00275","18-29","Male","High school or less","Northeast",235,"Correct",5,5,5,5,5,5,5,5,5,5,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,1.09985532675945,1.09985532675945
"R00276","18-29","Female","Graduate","South",289,"Correct",3,3,1,5,3,5,2,5,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00277","45-64","Female","Some college","West",366,"Incorrect",3,3,4,1,4,4,2,5,2,3,FALSE,FALSE,0,FALSE,5,FALSE,TRUE,1,FALSE,1.05802417397455,1.05802417397455
"R00278","45-64","Female","Some college","South",189,"Correct",2,4,4,4,4,1,NA,3,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00279","18-29","Female","Graduate","West",559,"Correct",NA,3,3,3,2,4,1,3,1,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00280","30-44","Female","Some college","Midwest",515,"Correct",4,1,1,3,4,4,4,3,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00281","18-29","Female","Bachelor's","West",433,"Correct",4,2,3,5,5,5,4,5,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00282","45-64","Female","Bachelor's","Midwest",181,"Correct",3,5,2,5,3,4,4,2,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00283","18-29","Female","Some college","Northeast",329,"Correct",2,1,5,2,4,4,4,3,4,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00284","18-29","Female","Some college","West",592,"Correct",2,3,4,3,2,3,4,4,1,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00285","45-64","Male","Some college","West",307,"Correct",5,4,3,5,3,5,2,2,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00286","18-29","Female","Bachelor's","South",410,"Correct",5,4,3,1,5,4,3,3,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00287","30-44","Male","Bachelor's","South",461,"Correct",3,4,4,3,2,3,4,3,4,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00288","30-44","Female","High school or less","Northeast",812,"Correct",5,3,3,2,4,3,4,4,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00289","45-64","Female","Some college","West",436,"Correct",3,4,5,5,5,2,3,4,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00290","45-64","Female","Bachelor's","West",349,"Correct",4,3,5,3,4,2,4,5,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00291","30-44","Female","Bachelor's","Midwest",531,"Correct",3,1,5,3,3,4,3,5,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00292","45-64","Male","High school or less","Northeast",257,"Correct",1,2,5,3,3,3,4,3,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,2.42589945376964,2.42589945376964
"R00293","18-29","Female","Bachelor's","Northeast",100,"Correct",5,1,3,5,3,1,1,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00294","45-64","Female","High school or less","West",48,"Correct",1,1,2,4,4,5,4,4,3,4,FALSE,TRUE,0,FALSE,5,FALSE,FALSE,1,FALSE,1.81342913622818,1.81342913622818
"R00295","45-64","Female","Some college","South",274,"Correct",3,3,5,4,4,3,4,2,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00296","18-29","Female","High school or less","Midwest",278,"Correct",NA,3,4,3,4,4,3,3,5,5,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00297","18-29","Female","Some college","West",927,"Correct",2,4,3,4,3,4,1,3,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00298","18-29","Male","Graduate","South",586,"Correct",1,3,4,3,3,4,3,5,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00299","30-44","Female","Some college","South",697,"Correct",4,4,3,2,4,3,1,3,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00300","18-29","Female","Bachelor's","South",1028,"Correct",2,2,5,4,2,5,4,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00301","18-29","Male","High school or less","South",246,"Correct",5,5,4,1,3,3,3,1,1,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00302","18-29","Female","Graduate","Northeast",422,"Correct",1,4,3,4,3,3,3,3,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00303","18-29","Female","Bachelor's","South",762,"Correct",5,5,4,3,5,3,4,3,3,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00304","30-44","Female","Bachelor's","Midwest",515,"Correct",4,1,1,2,5,2,5,2,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00305","45-64","Female","Some college","South",327,"Correct",4,4,3,NA,3,4,1,4,NA,3,FALSE,FALSE,0.2,FALSE,3,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00306","30-44","Male","Bachelor's","West",415,"Correct",3,4,2,3,NA,3,3,NA,4,1,FALSE,FALSE,0.2,FALSE,4,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00307","18-29","Male","Some college","Midwest",220,"Correct",4,3,4,3,5,3,2,3,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00308","30-44","Male","Some college","Northeast",717,"Correct",4,2,2,3,4,2,2,1,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00309","45-64","Female","Graduate","West",676,"Correct",3,5,4,4,5,4,3,2,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00310","45-64","Female","Some college","Midwest",291,"Correct",5,4,2,4,4,4,2,2,5,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00311","45-64","Female","Bachelor's","Midwest",73,"Correct",5,3,3,4,1,4,3,1,2,4,FALSE,TRUE,0,FALSE,5,FALSE,FALSE,1,FALSE,0.78044349311969,0.78044349311969
"R00312","45-64","Male","Bachelor's","West",880,"Correct",1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,1.04403166676533,1.04403166676533
"R00313","30-44","Female","Some college","Midwest",190,"Correct",2,5,3,5,2,5,5,4,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00314","45-64","Female","High school or less","Midwest",1114,"Correct",4,3,2,3,3,5,3,4,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00315","30-44","Female","Some college","West",372,"Correct",3,NA,2,3,2,4,4,4,3,3,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00316","45-64","Female","High school or less","South",918,"Correct",5,2,5,1,3,5,3,4,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00317","18-29","Female","Bachelor's","South",166,"Correct",5,4,3,5,2,1,4,4,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00318","18-29","Male","High school or less","West",431,"Correct",3,1,4,5,3,4,3,5,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00319","18-29","Male","Bachelor's","South",462,"Correct",4,NA,5,4,3,4,5,1,4,5,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00320","18-29","Female","Graduate","Northeast",352,"Correct",3,2,4,4,4,2,1,NA,2,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00321","65+","Male","High school or less","Northeast",558,"Correct",4,2,4,1,4,4,5,4,3,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,4.65919754581849,3.482883253014
"R00322","18-29","Female","High school or less","West",260,"Correct",5,3,3,4,4,3,NA,4,4,1,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00323","30-44","Female","Graduate","Midwest",362,"Correct",4,3,4,2,3,4,4,5,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00324","65+","Female","Some college","South",243,"Correct",2,3,5,4,5,1,5,2,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,2.03204779453607,2.03204779453607
"R00325","30-44","Male","Bachelor's","West",468,"Correct",3,2,2,3,1,4,3,3,2,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00326","18-29","Female","High school or less","West",386,"Correct",2,4,3,3,3,5,4,3,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00327","45-64","Female","Some college","West",415,"Correct",3,5,4,4,3,3,4,2,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00328","18-29","Male","Some college","West",633,"Correct",3,3,4,4,2,5,1,5,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00329","30-44","Female","Some college","Midwest",47,"Correct",4,5,NA,4,3,5,3,4,3,5,FALSE,TRUE,0.1,FALSE,3,FALSE,FALSE,1,FALSE,0.544384105849878,0.544384105849878
"R00330","45-64","Female","Graduate","Midwest",362,"Correct",4,NA,3,NA,5,3,4,3,3,2,FALSE,FALSE,0.2,FALSE,4,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00331","18-29","Female","Bachelor's","West",422,"Correct",5,1,3,2,NA,4,4,5,2,4,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00332","45-64","Male","High school or less","South",377,"Correct",3,4,1,3,4,5,5,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,2.42589945376964,2.42589945376964
"R00333","45-64","Female","Graduate","South",694,"Correct",2,4,2,3,4,3,4,3,3,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00334","45-64","Male","Graduate","West",734,"Correct",3,4,1,4,4,4,1,2,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00335","30-44","Female","Bachelor's","West",1255,"Correct",4,2,5,3,5,3,NA,3,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00336","45-64","Female","Some college","South",360,"Correct",3,1,1,2,4,3,2,4,3,NA,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00337","30-44","Male","Some college","Northeast",1101,"Correct",4,4,4,4,3,3,4,4,5,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00338","18-29","Male","Bachelor's","South",473,"Correct",4,4,3,4,5,3,3,2,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00339","18-29","Female","Graduate","Northeast",144,"Correct",4,4,3,4,4,4,3,2,2,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00340","18-29","Female","Some college","Northeast",194,"Correct",3,4,3,5,3,NA,4,5,2,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00341","30-44","Male","High school or less","South",223,"Incorrect",3,4,4,4,4,2,4,3,4,4,FALSE,FALSE,0,FALSE,3,FALSE,TRUE,1,FALSE,1.24819558712073,1.24819558712073
"R00342","18-29","Male","Bachelor's","Northeast",227,"Incorrect",5,3,NA,5,5,3,4,1,3,3,FALSE,FALSE,0.1,FALSE,4,FALSE,TRUE,1,FALSE,0.473343521394948,0.473343521394948
"R00343","30-44","Female","Bachelor's","Midwest",485,"Correct",5,3,4,3,5,4,4,5,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00344","30-44","Female","Some college","West",1058,"Correct",5,4,2,4,2,NA,4,5,3,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00345","45-64","Female","High school or less","Northeast",497,"Correct",4,4,2,4,5,2,4,3,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00346","30-44","Female","Bachelor's","South",352,"Correct",3,5,3,4,5,3,4,4,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00347","30-44","Male","High school or less","South",284,"Correct",4,2,3,5,4,4,3,1,2,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00348","30-44","Female","High school or less","Northeast",946,"Correct",3,3,3,3,3,5,5,3,3,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00349","18-29","Male","Some college","West",315,"Correct",4,2,3,3,5,4,3,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00350","30-44","Female","Bachelor's","West",666,"Correct",2,4,4,5,2,2,5,2,5,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00351","18-29","Male","Bachelor's","Midwest",219,"Correct",5,NA,4,NA,5,3,3,3,1,5,FALSE,FALSE,0.2,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00352","65+","Female","Graduate","South",316,"Correct",3,4,2,5,3,3,4,5,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.82592763301113,1.82592763301113
"R00353","30-44","Female","Bachelor's","South",193,"Correct",2,3,5,5,3,5,2,5,2,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00354","30-44","Male","High school or less","Northeast",311,"Incorrect",NA,2,4,3,4,5,4,4,3,4,FALSE,FALSE,0.1,FALSE,4,FALSE,TRUE,1,FALSE,1.24819558712073,1.24819558712073
"R00355","18-29","Male","Bachelor's","Midwest",806,"Correct",4,4,4,4,3,5,4,4,4,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00356","45-64","Female","Bachelor's","Northeast",353,"Correct",4,4,4,3,2,4,4,4,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00357","65+","Male","Graduate","Midwest",613,"Correct",2,4,NA,5,4,5,5,3,3,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,2.44261921188589,2.44261921188589
"R00358","30-44","Female","Bachelor's","West",164,"Correct",5,3,4,5,5,4,4,4,5,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00359","18-29","Female","High school or less","South",358,"Correct",4,1,NA,4,3,NA,3,2,4,3,FALSE,FALSE,0.2,FALSE,4,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00360","45-64","Male","Bachelor's","South",416,"Correct",4,3,2,4,3,4,3,2,4,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00361","30-44","Female","Some college","South",297,"Correct",NA,5,5,3,4,4,2,4,2,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00362","30-44","Other","Some college","South",583,"Correct",4,1,4,1,3,4,3,5,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.201943301883613,0.201943301883613
"R00363","45-64","Female","Bachelor's","West",236,"Correct",2,3,3,4,2,3,4,4,2,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00364","30-44","Female","Some college","Midwest",515,"Correct",2,4,3,3,5,2,4,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00365","18-29","Female","Bachelor's","Northeast",494,"Correct",2,4,3,3,5,1,5,1,1,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00366","30-44","Male","Some college","South",624,"Correct",3,2,3,5,3,1,4,4,5,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00367","45-64","Female","High school or less","South",776,"Correct",3,4,1,5,4,4,3,2,5,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00368","65+","Other","Some college","South",728,"Correct",2,2,4,2,4,3,4,5,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.753803126880952,0.753803126880952
"R00369","18-29","Female","Bachelor's","South",839,"Correct",4,4,3,3,3,3,1,3,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00370","45-64","Female","Bachelor's","South",504,"Correct",4,4,4,2,5,1,3,4,5,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00371","45-64","Female","Some college","South",233,"Correct",3,5,4,4,5,4,5,4,2,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00372","18-29","Male","High school or less","Northeast",743,"Incorrect",3,1,3,4,4,4,4,2,4,1,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,1.09985532675945,1.09985532675945
"R00373","65+","Female","Bachelor's","Midwest",1099,"Correct",4,5,3,3,3,5,3,3,5,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00374","18-29","Female","Graduate","West",538,"Correct",1,3,2,2,4,1,3,3,3,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00375","45-64","Male","Graduate","Midwest",297,"Correct",3,1,4,2,3,5,2,5,3,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00376","30-44","Male","High school or less","South",496,"Correct",4,4,2,5,2,4,2,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00377","18-29","Female","Graduate","South",326,"Correct",2,3,3,5,4,3,1,3,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00378","30-44","Female","Bachelor's","Northeast",475,"Correct",4,4,5,4,NA,4,3,3,3,4,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00379","30-44","Female","Some college","Midwest",490,"Correct",3,5,4,3,4,2,2,4,1,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00380","30-44","Female","Graduate","Midwest",142,"Correct",3,NA,5,3,4,3,3,4,5,3,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00381","45-64","Male","Bachelor's","Midwest",1090,"Incorrect",3,4,3,1,5,3,2,4,4,4,FALSE,FALSE,0,FALSE,5,FALSE,TRUE,1,FALSE,1.04403166676533,1.04403166676533
"R00382","45-64","Female","Bachelor's","Midwest",608,"Correct",3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.78044349311969,0.78044349311969
"R00383","30-44","Female","Some college","West",601,"Correct",4,3,2,2,5,4,4,3,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00384","18-29","Female","High school or less","West",327,"Correct",5,4,3,4,4,2,1,5,3,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00385","65+","Male","Bachelor's","Midwest",268,"Correct",4,5,NA,5,4,4,3,1,3,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,2.00517369835384,2.00517369835384
"R00386","18-29","Male","Some college","West",787,"Correct",4,2,3,4,3,3,5,4,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00387","18-29","Female","Bachelor's","South",191,"Correct",1,2,5,4,3,3,4,2,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00388","30-44","Female","Bachelor's","West",820,"Correct",4,3,NA,4,2,2,5,3,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00389","30-44","Female","High school or less","Northeast",149,"Correct",4,1,3,4,4,4,3,1,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00390","18-29","Male","High school or less","Midwest",556,"Correct",4,4,4,NA,4,4,3,NA,4,4,FALSE,FALSE,0.2,FALSE,2,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00391","65+","Female","High school or less","Northeast",81,"Correct",5,3,1,1,5,2,2,5,1,2,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,3.482883253014,3.482883253014
"R00392","45-64","Male","Graduate","Midwest",261,"Correct",1,NA,3,4,4,4,4,1,3,4,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00393","30-44","Female","High school or less","Midwest",267,"Correct",4,4,2,4,4,2,3,4,2,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00394","30-44","Female","High school or less","South",484,"Correct",5,4,4,3,2,4,4,5,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00395","30-44","Female","Some college","Northeast",902,"Correct",4,4,5,5,2,3,4,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00396","18-29","Male","High school or less","South",490,"Correct",4,4,4,5,5,2,4,2,1,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00397","30-44","Female","Bachelor's","Northeast",814,"Correct",3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.401560799478044,0.401560799478044
"R00398","45-64","Female","Some college","South",562,"Correct",2,2,NA,4,3,5,4,4,4,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00399","18-29","Female","Graduate","South",111,"Correct",4,5,1,4,2,1,5,3,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00400","30-44","Female","High school or less","West",481,"Incorrect",2,5,4,4,4,2,4,5,4,3,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.933061855419799,0.933061855419799
"R00401","30-44","Male","Graduate","West",294,"Correct",1,3,2,2,4,2,5,5,5,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00402","18-29","Female","Some college","West",789,"Correct",3,3,5,4,2,3,3,3,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00403","18-29","Male","Graduate","South",214,"Correct",4,2,3,4,4,4,3,3,3,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00404","30-44","Male","Graduate","West",282,"Correct",3,4,4,1,5,4,3,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00405","18-29","Female","Bachelor's","Midwest",392,"Correct",4,3,3,4,1,1,1,5,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00406","30-44","Male","High school or less","South",731,"Correct",5,NA,5,4,4,NA,NA,3,4,4,FALSE,FALSE,0.3,TRUE,3,FALSE,FALSE,1,FALSE,1.24819558712073,1.24819558712073
"R00407","30-44","Female","Bachelor's","West",373,"Correct",5,1,4,3,3,3,3,4,2,NA,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00408","18-29","Female","Some college","Northeast",769,"Correct",3,1,2,3,2,4,3,2,5,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00409","18-29","Male","Bachelor's","Northeast",657,"Correct",3,4,3,3,4,5,2,2,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00410","45-64","Male","Bachelor's","Northeast",616,"Correct",3,3,4,3,3,3,2,4,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00411","65+","Male","Graduate","South",115,"Incorrect",4,3,2,4,4,1,4,2,1,4,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,2.44261921188589,2.44261921188589
